Bedrooms,Location,Price,Furnishing,Bathrooms,Tenant Preferred,Availability,Area (sqft),Area Type,Floor Number,Total Floors,Facing,Page Number
4.0,Gachibowli,72000,Furnished,4.0,Bachelors,Immediately,2729.0,super-area,18.0,34.0,West,30
2.0,Reliance Green Village,72000,Semi-Furnished,2.0,Family,Immediately,1000.0,carpet-area,4.0,5.0,East,30
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1945.0,super-area,14.0,19.0,East,30
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1370.0,super-area,21.0,39.0,West,30
3.0,Shaikpet,72000,Semi-Furnished,3.0,Bachelors,Immediately,2876.0,super-area,20.0,32.0,East,30
3.0,Kala Dera,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,4.0,6.0,East,30
3.0,Nanakaramguda,72000,Semi-Furnished,3.0,Bachelors,Immediately,2160.0,super-area,13.0,26.0,East,30
4.0,Bachupally,72000,Unfurnished,3.0,Bachelors/Family,From Apr '26,2340.0,carpet-area,5.0,6.0,West,30
2.0,Masab Tank,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,1.0,5.0,,30
3.0,Chanda Nagar,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1825.0,super-area,14.0,14.0,East,30
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,Immediately,1490.0,super-area,18.0,19.0,East,30
2.0,"Bhola Nagar, Banjara Hills",72000,Unfurnished,2.0,Bachelors/Family,Immediately,800.0,super-area,0.0,5.0,,30
1.0,Hyderabad,72000,Unfurnished,1.0,Bachelors,Immediately,450.0,carpet-area,2.0,2.0,,30
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1715.0,super-area,7.0,39.0,West,30
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2680.0,super-area,24.0,35.0,East,30
4.0,Hitech City,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,2800.0,super-area,0.0,20.0,East,30
2.0,Nizampet Road,72000,Furnished,2.0,Bachelors/Family,Immediately,1050.0,carpet-area,4.0,4.0,,30
1.0,"Sun City, Bandlaguda, Chevella Road",72000,Unfurnished,1.0,Bachelors/Family,Immediately,550.0,super-area,2.0,4.0,,30
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1865.0,super-area,13.0,22.0,West,30
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,2350.0,super-area,17.0,20.0,East,30
2.0,Botanical Garden Road,72000,Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,3.0,7.0,East,31
3.0,Gayathri Nagar,72000,Semi-Furnished,3.0,Bachelors,Immediately,1425.0,carpet-area,2.0,5.0,East,31
2.0,Secunderabad,72000,Semi-Furnished,2.0,Family,Immediately,1450.0,super-area,4.0,5.0,,31
2.0,Bagh Lingampally,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,3.0,3.0,East,31
1.0,Chanda Nagar,72000,Unfurnished,1.0,Family,Immediately,450.0,carpet-area,0.0,2.0,East,31
3.0,Hitech City,72000,Furnished,4.0,Bachelors,Immediately,3430.0,super-area,30.0,35.0,West,31
4.0,Hyderabad,72000,Furnished,4.0,Bachelors/Family,Immediately,2400.0,super-area,3.0,4.0,,31
2.0,Hasmathpet,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1250.0,carpet-area,1.0,5.0,North - East,31
2.0,Yapral,72000,Semi-Furnished,2.0,Bachelors,Immediately,1200.0,carpet-area,2.0,5.0,East,31
3.0,Kothapet,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1950.0,carpet-area,1.0,8.0,,31
1.0,Manikonda Jagir,72000,Unfurnished,1.0,Bachelors,Immediately,465.0,super-area,1.0,5.0,West,31
3.0,Nanakaramguda,72000,Furnished,3.0,Bachelors/Family,Immediately,2400.0,super-area,0.0,31.0,,31
2.0,Bachupally,72000,Semi-Furnished,2.0,Bachelors,From Mar '26,1110.0,super-area,14.0,33.0,West,31
2.0,"Uppal, NH 2 2",72000,Semi-Furnished,2.0,Bachelors,Immediately,1244.0,super-area,7.0,7.0,West,31
3.0,Gachibowli,72000,Furnished,5.0,Bachelors,Immediately,2530.0,carpet-area,9.0,9.0,West,31
2.0,"Mallampet, Outer Ring Road",72000,Unfurnished,2.0,Bachelors/Family,Immediately,100.0,carpet-area,4.0,4.0,East,31
3.0,Phase 4 KPHB,72000,Furnished,2.0,Bachelors/Family,Immediately,1100.0,carpet-area,23.0,36.0,East,31
4.0,"Somajiguda, NH 9",72000,Furnished,4.0,Bachelors,Immediately,2800.0,carpet-area,6.0,6.0,East,31
4.0,Gachibowli,72000,Semi-Furnished,4.0,Bachelors,Immediately,2580.0,super-area,13.0,14.0,East,31
2.0,"Isnapur, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,785.0,super-area,7.0,11.0,,31
3.0,Kompally,72000,Semi-Furnished,3.0,Bachelors,Immediately,1665.0,super-area,1.0,9.0,East,31
2.0,"Hyder Shah Kote, Chevella Road",72000,Unfurnished,2.0,Bachelors/Family,Immediately,2000.0,carpet-area,0.0,2.0,,31
3.0,Nanakaramguda,72000,,3.0,Bachelors/Family,Immediately,2740.0,super-area,4.0,5.0,,31
3.0,Hyderabad,72000,Unfurnished,3.0,Bachelors/Family,Immediately,1915.0,super-area,2.0,10.0,,31
3.0,Nalagandla,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1600.0,carpet-area,2.0,14.0,East,31
3.0,"Banjara Hills, NH 9",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,super-area,1.0,2.0,,31
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1050.0,carpet-area,14.0,30.0,East,31
4.0,Hitech City,72000,Semi-Furnished,4.0,Bachelors,Immediately,2600.0,carpet-area,6.0,41.0,North,31
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1050.0,carpet-area,12.0,30.0,West,31
2.0,"Banjara Hills, NH 9",72000,Furnished,2.0,Bachelors/Family,Immediately,800.0,super-area,0.0,6.0,,31
3.0,Chitrapuri Colony,72000,Furnished,3.0,Bachelors/Family,Immediately,1750.0,carpet-area,4.0,10.0,East,32
3.0,"Narsingi, Outer Ring Road",72000,Unfurnished,3.0,Bachelors/Family,Immediately,1535.0,super-area,4.0,13.0,,32
3.0,Gachibowli,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1475.0,super-area,17.0,23.0,,32
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1715.0,super-area,24.0,39.0,East,32
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1000.0,carpet-area,28.0,39.0,North,32
4.0,"Banjara Hills, NH 9",72000,Semi-Furnished,3.0,Bachelors,Immediately,3250.0,carpet-area,2.0,2.0,North - East,32
4.0,"Kavuri Hills, Madhapur",72000,Furnished,4.0,Bachelors/Family,Immediately,3600.0,carpet-area,5.0,13.0,West,32
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2660.0,super-area,15.0,39.0,East,32
2.0,Bachupally,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1110.0,super-area,8.0,33.0,,32
3.0,Gangaram Chanda Nagar,72000,Semi-Furnished,2.0,Family,Immediately,1350.0,carpet-area,2.0,12.0,East,32
2.0,New Bhoiguda,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1150.0,carpet-area,2.0,5.0,,32
3.0,Hyderabad,72000,Furnished,3.0,Bachelors/Family,Immediately,1500.0,carpet-area,3.0,5.0,,32
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1050.0,carpet-area,24.0,30.0,East,32
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2020.0,super-area,18.0,39.0,East,32
2.0,"Miyapur, NH 9",72000,Furnished,2.0,Bachelors/Family,Immediately,1100.0,super-area,3.0,5.0,,32
2.0,Gachibowli,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,787.0,carpet-area,12.0,18.0,East,32
3.0,MLA Colony Banjara Hills,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2300.0,carpet-area,2.0,5.0,North - East,32
1.0,Jagathgiri Gutta,72000,Unfurnished,1.0,Bachelors,Immediately,500.0,carpet-area,0.0,2.0,East,32
3.0,Ashok Nagar Himayatnagar,72000,Furnished,2.0,Bachelors,Immediately,1470.0,carpet-area,3.0,5.0,South,32
4.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,carpet-area,1.0,25.0,,32
3.0,"Miyapur, NH 9",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,carpet-area,,11.0,,32
3.0,Kondapur,72000,Furnished,3.0,Bachelors,Immediately,2275.0,super-area,12.0,14.0,West,32
3.0,Hyderabad,72000,Furnished,3.0,Bachelors/Family,Immediately,1960.0,super-area,16.0,23.0,,32
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1050.0,carpet-area,10.0,30.0,East,32
3.0,Whitefields,72000,Semi-Furnished,3.0,Family,Immediately,2290.0,carpet-area,6.0,10.0,East,32
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2025.0,super-area,4.0,13.0,,32
2.0,Kompally,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,700.0,super-area,4.0,6.0,,32
3.0,Gachibowli,72000,Furnished,3.0,Bachelors/Family,Immediately,1700.0,carpet-area,19.0,31.0,North,32
4.0,"HUDA Techno Enclave, Hitech City",72000,Semi-Furnished,4.0,Family,Immediately,4095.0,super-area,12.0,20.0,East,32
3.0,Hyderabad,72000,Furnished,3.0,Bachelors/Family,Immediately,1300.0,carpet-area,6.0,6.0,,32
3.0,Hyderabad,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1355.0,super-area,3.0,5.0,,33
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2335.0,super-area,15.0,39.0,East,33
2.0,Patancheruvu,72000,Semi-Furnished,2.0,Bachelors,Immediately,712.0,super-area,1.0,4.0,East,33
3.0,Langar Houz,72000,Unfurnished,3.0,Bachelors/Family,Immediately,1550.0,super-area,2.0,9.0,,33
1.0,Hitech City,72000,Furnished,1.0,Bachelors,Immediately,450.0,carpet-area,3.0,6.0,East,33
3.0,Toli Chowki,72000,Unfurnished,3.0,Bachelors,Immediately,1550.0,carpet-area,3.0,7.0,East,33
2.0,"Sahara Estate, Auto Nagar",72000,Unfurnished,2.0,Bachelors/Family,Immediately,1350.0,super-area,0.0,2.0,,33
2.0,Chanda Nagar,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1100.0,carpet-area,1.0,5.0,,33
3.0,Power Welfare Society,72000,Semi-Furnished,,Bachelors/Family,Immediately,1335.0,carpet-area,14.0,34.0,,33
2.0,Tirumalagiri,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,850.0,super-area,1.0,1.0,,33
2.0,Brindavan Colony Nizampet,72000,Furnished,2.0,Bachelors/Family,Immediately,1150.0,carpet-area,1.0,5.0,,33
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2020.0,super-area,30.0,39.0,East,33
3.0,Gachibowli,72000,Furnished,3.0,Bachelors/Family,Immediately,3625.0,super-area,15.0,30.0,North,33
1.0,Madhapur,72000,Semi-Furnished,1.0,Bachelors,Immediately,750.0,carpet-area,3.0,10.0,East,33
4.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,2.0,3.0,,33
,Nanakaramguda,72000,,,Bachelors/Family,Immediately,,,,,,33
2.0,"Financial District, Nanakram Guda",72000,Semi-Furnished,2.0,Family,Immediately,1275.0,super-area,8.0,17.0,East,33
3.0,Shaikpet,72000,Semi-Furnished,3.0,Family,Immediately,2876.0,super-area,18.0,20.0,East,33
2.0,Shamirpet,72000,Furnished,2.0,Bachelors/Family,Immediately,800.0,carpet-area,3.0,7.0,,33
1.0,Hyderabad,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,600.0,carpet-area,4.0,4.0,,33
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,780.0,carpet-area,4.0,6.0,East,33
2.0,Hyderabad,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,1900.0,carpet-area,2.0,2.0,,33
2.0,Moti Nagar Erragadda,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,15.0,15.0,,33
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,770.0,carpet-area,4.0,6.0,East,33
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,760.0,carpet-area,4.0,6.0,East,33
3.0,"Banjara Hills, NH 9",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,3000.0,super-area,1.0,3.0,,33
3.0,Uppal Road,72000,Furnished,2.0,Bachelors,Immediately,1300.0,carpet-area,24.0,24.0,North,33
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2335.0,super-area,7.0,39.0,West,33
3.0,Srinagar Colony Indira Nagar,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2500.0,super-area,2.0,5.0,,33
3.0,Gopanpalle,72000,Furnished,3.0,Bachelors/Family,Immediately,1785.0,super-area,26.0,30.0,,33
3.0,Srinivas Colony Nizampet,72000,Unfurnished,3.0,Bachelors,Immediately,1200.0,carpet-area,0.0,5.0,East,34
3.0,"Kukatpally, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,1435.0,carpet-area,3.0,5.0,,34
,Toli Chowki,72000,,,Bachelors/Family,Immediately,,,,,,34
2.0,HUDA Layout Nalagandla,72000,Semi-Furnished,2.0,Family,Immediately,1000.0,carpet-area,6.0,14.0,East,34
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1335.0,carpet-area,10.0,30.0,North - East,34
3.0,HUDA Layout Nalagandla,72000,Semi-Furnished,3.0,Family,From Apr '26,1806.0,carpet-area,6.0,20.0,West,34
3.0,Nizampet,72000,Furnished,2.0,Family,Immediately,1350.0,carpet-area,0.0,4.0,North - East,34
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1715.0,super-area,22.0,39.0,East,34
3.0,Gajularamaram,72000,Furnished,3.0,Bachelors/Family,Immediately,1620.0,super-area,0.0,5.0,,34
1.0,Gachibowli,72000,Furnished,1.0,Bachelors/Family,Immediately,550.0,carpet-area,5.0,20.0,East,34
3.0,"Kokapet, Outer Ring Road",72000,Furnished,3.0,Family,From Mar '26,1935.0,super-area,6.0,12.0,East,34
4.0,Power Welfare Society,72000,Semi-Furnished,4.0,Family,Immediately,2160.0,carpet-area,22.0,35.0,West,34
3.0,"Kollur, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2030.0,super-area,2.0,8.0,West,34
,"New Bowenpally, NH 7",72000,Semi-Furnished,1.0,Bachelors,Immediately,600.0,carpet-area,1.0,1.0,,34
3.0,Vattepally,72000,,2.0,Bachelors/Family,Immediately,900.0,super-area,2.0,3.0,,34
3.0,Madhapur,72000,,4.0,Bachelors/Family,Immediately,3347.0,super-area,3.0,5.0,,34
2.0,"Deepthisri Nagar, NH 9",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,1.0,4.0,West,34
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,Immediately,1700.0,carpet-area,4.0,6.0,East,34
3.0,Mithila Nagar Banjara Hills,72000,Unfurnished,6.0,Bachelors,Immediately,3000.0,carpet-area,1.0,3.0,East,34
1.0,Gachibowli,72000,Furnished,1.0,Bachelors,Immediately,650.0,carpet-area,3.0,15.0,North - East,34
2.0,Kistareddypet,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1130.0,super-area,1.0,5.0,,34
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2020.0,super-area,17.0,39.0,West,34
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2335.0,super-area,25.0,39.0,West,34
2.0,"Pragathi Nagar, Kukatpally",72000,Semi-Furnished,2.0,Bachelors,Immediately,200.0,carpet-area,1.0,1.0,East,34
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,From Apr '26,1120.0,carpet-area,8.0,9.0,East,34
3.0,"Narsingi, Outer Ring Road",72000,Furnished,3.0,Bachelors/Family,Immediately,1950.0,carpet-area,26.0,39.0,West,34
3.0,"Sindhi Colony, Begumpet",72000,Semi-Furnished,2.0,Bachelors,Immediately,1500.0,super-area,1.0,3.0,North - East,34
4.0,"Somajiguda, NH 9",72000,Furnished,4.0,Bachelors/Family,Immediately,3485.0,super-area,6.0,6.0,East,34
3.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,3.0,Family,Immediately,1335.0,carpet-area,19.0,39.0,East,34
4.0,Moula Ali,72000,Unfurnished,5.0,Bachelors/Family,Immediately,6580.0,super-area,0.0,3.0,,34
3.0,Bandlaguda Nagole,72000,Semi-Furnished,3.0,Family,Immediately,1450.0,carpet-area,3.0,5.0,West,35
1.0,Nacharam,72000,Unfurnished,1.0,Bachelors/Family,Immediately,750.0,super-area,5.0,6.0,,35
3.0,"Pragathi Nagar, Kukatpally",72000,Semi-Furnished,3.0,Family,Immediately,1400.0,super-area,4.0,5.0,,35
3.0,Ameerpet,72000,Furnished,3.0,Bachelors/Family,Immediately,2680.0,carpet-area,2.0,5.0,,35
1.0,"Hafeezpet, NH 9",72000,Unfurnished,10.0,Bachelors/Family,Immediately,1000.0,carpet-area,5.0,5.0,,35
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1200.0,carpet-area,15.0,31.0,North,35
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1400.0,carpet-area,8.0,18.0,East,35
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1575.0,super-area,2.0,8.0,West,35
1.0,Moula Ali,72000,Unfurnished,1.0,Bachelors,Immediately,500.0,carpet-area,2.0,2.0,East,35
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2490.0,super-area,12.0,14.0,,35
2.0,Chanda Nagar,72000,Semi-Furnished,2.0,Bachelors/Family,From Mar '26,1116.0,super-area,2.0,3.0,,35
3.0,"Kukatpally Housing Board Colony, NH 9",72000,Furnished,2.0,Bachelors/Family,Immediately,1243.0,carpet-area,19.0,35.0,West,35
3.0,Dwaraka Nagar Gajularamaram,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,carpet-area,4.0,5.0,,35
3.0,Gachibowli,72000,Furnished,3.0,Bachelors/Family,Immediately,1961.0,super-area,30.0,30.0,,35
3.0,Gachibowli,72000,Unfurnished,2.0,Bachelors,Immediately,1492.0,super-area,3.0,34.0,West,35
,Hyderabad,72000,,,Bachelors/Family,Immediately,,,,,,35
2.0,Kondapur,72000,Furnished,2.0,Bachelors/Family,Immediately,1000.0,carpet-area,1.0,5.0,North,35
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,From Apr '26,1660.0,super-area,4.0,5.0,,35
2.0,"Uppal, NH 2 2",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,,super-area,,4.0,,35
1.0,Domalguda Himayatnagar,72000,Unfurnished,1.0,Bachelors/Family,Immediately,650.0,carpet-area,2.0,2.0,East,35
2.0,Dilsukhnagar,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1000.0,super-area,2.0,5.0,,35
2.0,Vidya Nagar Adikmet,72000,Semi-Furnished,2.0,Bachelors,Immediately,1100.0,carpet-area,1.0,5.0,North,35
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1250.0,super-area,9.0,14.0,,35
3.0,Nalagandla,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1245.0,super-area,7.0,14.0,West,35
3.0,Gachibowli,72000,Furnished,2.0,Bachelors/Family,From Mar '26,1820.0,super-area,6.0,25.0,,35
3.0,Appa Junction Area,72000,Furnished,3.0,Bachelors/Family,Immediately,1515.0,carpet-area,4.0,4.0,,35
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1400.0,carpet-area,9.0,22.0,East,35
1.0,Hyderabad,72000,Unfurnished,1.0,Bachelors/Family,Immediately,550.0,carpet-area,2.0,3.0,,35
3.0,New Nagole Colony Kothapet,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1100.0,carpet-area,3.0,4.0,West,35
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1805.0,super-area,7.0,26.0,East,35
2.0,Madeenaguda,72000,Semi-Furnished,2.0,Bachelors,Immediately,1000.0,carpet-area,5.0,9.0,,36
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1600.0,carpet-area,1.0,5.0,West,36
4.0,Gachibowli,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,1750.0,carpet-area,8.0,34.0,,36
2.0,"Pragathi Nagar, Kukatpally",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1800.0,super-area,0.0,5.0,,36
2.0,Kondapur,72000,Semi-Furnished,2.0,Bachelors,Immediately,1435.0,super-area,9.0,22.0,West,36
2.0,Kondapur,72000,Semi-Furnished,2.0,Bachelors,Immediately,1435.0,super-area,8.0,26.0,East,36
4.0,Kondapur,72000,Semi-Furnished,5.0,Family,Immediately,3420.0,super-area,11.0,20.0,West,36
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1535.0,super-area,4.0,8.0,East,36
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,1.0,Bachelors,Immediately,1764.0,super-area,16.0,34.0,East,36
2.0,Bachupally,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1008.0,super-area,4.0,4.0,North - East,36
1.0,Hyderabad,72000,Furnished,1.0,Bachelors,Immediately,600.0,carpet-area,1.0,6.0,West,36
2.0,Hyderabad,72000,Furnished,2.0,Bachelors/Family,Immediately,1000.0,carpet-area,3.0,5.0,,36
1.0,Kondapur,72000,Furnished,1.0,Bachelors,Immediately,550.0,carpet-area,4.0,5.0,North,36
3.0,"Kokapet, Outer Ring Road",72000,Unfurnished,3.0,Bachelors,Immediately,1390.0,super-area,14.0,34.0,West,36
1.0,Kondapur,72000,Furnished,1.0,Bachelors,Immediately,580.0,carpet-area,4.0,5.0,North,36
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1945.0,super-area,20.0,24.0,East,36
3.0,Ravindra Nagar Habsiguda,72000,Semi-Furnished,3.0,Bachelors,Immediately,1500.0,carpet-area,3.0,3.0,East,36
2.0,Manikonda Jagir,72000,Semi-Furnished,2.0,Bachelors/Family,From Apr '26,1200.0,carpet-area,2.0,5.0,,36
5.0,Narayanguda,72000,Semi-Furnished,4.0,Family,Immediately,3200.0,carpet-area,5.0,6.0,West,36
1.0,Mamatha Nagar Colony,72000,Furnished,1.0,Bachelors,Immediately,700.0,carpet-area,2.0,2.0,,36
3.0,"Pragathi Nagar, Kukatpally",72000,,3.0,Family,Immediately,1853.0,super-area,5.0,14.0,East,36
3.0,Shamshabad,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1320.0,carpet-area,3.0,5.0,,36
3.0,Kondapur,72000,Semi-Furnished,4.0,Bachelors,From Mar '26,1605.0,carpet-area,16.0,24.0,East,36
3.0,Gachibowli,72000,Semi-Furnished,3.0,Family,Immediately,1990.0,carpet-area,24.0,34.0,East,36
2.0,Madeenaguda,72000,Furnished,2.0,Bachelors,From May '26,1100.0,carpet-area,1.0,5.0,West,36
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,From Apr '26,1609.0,carpet-area,3.0,5.0,East,36
3.0,AS Rao Nagar,72000,Furnished,3.0,Bachelors/Family,Immediately,1300.0,super-area,2.0,3.0,,36
2.0,"Isnapur, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,715.0,super-area,8.0,11.0,,36
3.0,Nalagandla,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1900.0,carpet-area,21.0,26.0,East,36
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors,Immediately,2500.0,carpet-area,8.0,22.0,East,36
2.0,Defence Colony Sainikpuri,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,0.0,4.0,,37
4.0,Madhapur,72000,Semi-Furnished,4.0,Family,Immediately,2000.0,carpet-area,33.0,42.0,East,37
1.0,Qutubullapur,72000,Semi-Furnished,1.0,Bachelors/Family,From Mar '26,550.0,carpet-area,3.0,3.0,,37
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,650.0,carpet-area,4.0,6.0,East,37
3.0,HMT Swarnapuri Colony,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1250.0,carpet-area,1.0,5.0,East,37
3.0,Adibatla,72000,Furnished,3.0,Bachelors/Family,Immediately,1620.0,super-area,5.0,6.0,,37
3.0,Alkapoor,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,carpet-area,8.0,15.0,East,37
2.0,Shamshabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1050.0,carpet-area,2.0,2.0,,37
3.0,New Nagole Colony Kothapet,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1100.0,carpet-area,3.0,4.0,East,37
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,650.0,carpet-area,4.0,6.0,East,37
3.0,"LB Nagar, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,1700.0,carpet-area,3.0,3.0,,37
4.0,Gachibowli,72000,Semi-Furnished,5.0,Bachelors/Family,Immediately,2800.0,carpet-area,17.0,34.0,East,37
2.0,Bachupally,72000,Semi-Furnished,2.0,Bachelors,Immediately,800.0,carpet-area,4.0,8.0,,37
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1400.0,carpet-area,14.0,15.0,East,37
2.0,Medchal,72000,Furnished,2.0,Bachelors/Family,From Mar '26,1450.0,super-area,3.0,3.0,East,37
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1605.0,carpet-area,12.0,25.0,East,37
3.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1400.0,carpet-area,2.0,6.0,East,37
4.0,"Kavuri Hills, Madhapur",72000,Furnished,4.0,Bachelors/Family,From Apr '26,2400.0,carpet-area,5.0,15.0,West,37
2.0,Nallagandla Tellapur Road,72000,Semi-Furnished,2.0,Bachelors,Immediately,800.0,carpet-area,3.0,27.0,East,37
3.0,"Narsingi, Outer Ring Road",72000,Furnished,3.0,Bachelors,Immediately,1300.0,carpet-area,34.0,40.0,West,37
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,,Const. Age Less than 5 years,1335.0,carpet-area,,34.0,East,37
